,country_code,geometry,area,samples
93,HTI,"POLYGON ((-71.71236141629296 19.71445587816736, -71.62487321642283 19.16983795824331, -71.7013026597825 18.78541697842405, -71.94511206733556 18.61690013272026, -71.68773759630588 18.31666006110447, -71.70830481635805 18.04499705654609, -72.37247616238935 18.21496084235406, -72.84441118029488 18.14561107021837, -73.45455481636503 18.2179063989947, -73.92243323433566 18.030992743395, -74.45803361682478 18.34254995368271, -74.36992529976713 18.66490753831941, -73.44954220243272 18.52605296475114, -72.69493709989064 18.44579946540186, -72.33488155789701 18.66842153571525, -72.79164954292489 19.10162506761803, -72.78410478381028 19.48359141690341, -73.41502234566175 19.63955088956028, -73.18979061551762 19.91568390551191, -72.57967281766362 19.87150055590236, -71.71236141629296 19.71445587816736))",2.4471136748678006,"[[-74.29869460833328, 18.467839606863436], [-72.04200595060765, 18.610173546012064], [-72.29906423892963, 19.72584356080504], [-72.91687737788133, 18.278639306284713], [-72.13689726375117, 19.62779455194131]]"
94,DOM,"POLYGON ((-71.70830481635805 18.04499705654609, -71.68773759630588 18.31666006110447, -71.94511206733556 18.61690013272026, -71.7013026597825 18.78541697842405, -71.62487321642283 19.16983795824331, -71.71236141629296 19.71445587816736, -71.58730445014663 19.8849105900821, -70.80670610216174 19.88028554939199, -70.21436499701613 19.62288524014616, -69.95081519232758 19.64799998624001, -69.76925004747008 19.29326711677244, -69.22212582057988 19.3132142196371, -69.25434607611385 19.01519623460987, -68.80941199408083 18.97907440843785, -68.31794328476897 18.61219757738169, -68.68931596543452 18.20514232021861, -69.16494584824892 18.42264842373511, -69.62398759629764 18.38071299893025, -69.95293392605154 18.42830699307106, -70.13323299831789 18.2459150252969, -70.51713721381422 18.18429087978883, -70.66929846869763 18.42688589118303, -70.99995012071719 18.28332876227621, -71.4002099270339 17.5985643579766, -71.65766191271202 17.7575727401387, -71.70830481635805 18.04499705654609))",4.129206498675565,"[[-69.53045110652559, 19.263370419152924], [-70.13318728812192, 19.095285848672972], [-70.14198995365061, 18.448978562267463], [-71.3010189148227, 18.363836055788685], [-68.80406484274101, 18.915656828423472]]"
95,RUS,"POLYGON ((178.7253 71.0988, 180.0000000000001 71.51571433642829, 180.0000000000001 70.83219920854673, 178.903425 70.78114000000001, 178.7253 71.0988))",0.6143548347665313,[]
96,RUS,"POLYGON ((160.3687700000003 54.34433000000007, 160.0217300000002 53.20257000000009, 158.5309400000001 52.95868000000019, 158.23118 51.94269000000003, 156.7897900000003 51.01105000000007, 156.4200000000001 51.70000000000005, 155.99182 53.15895, 155.5485763471154 54.92353874910748, 160.3687700000003 54.34433000000007))",10.238226929431354,"[[156.42178395325132, 53.876632843674734], [156.26155842326924, 52.918639862567694], [156.61673306765633, 52.48834984886795]]"
97,RUS,"POLYGON ((118.5574239385777 49.81508236390157, 117.8792444194264 49.51098338479697, 116.6788008972861 49.8885313991214, 115.4856954285314 49.80517731383475, 114.9621098165502 50.14024730081513, 114.3624564962353 50.24830272073741, 112.8977396993544 49.54356537535699, 111.5812309102866 49.37796824807769, 99.21652678692519 61.69256470740829, 118.5574239385777 49.81508236390157))",44.37396656008796,"[[111.13253424643362, 54.00137150883626], [103.15475623243752, 58.86095553209156], [113.7100240330477, 51.70570841776246], [115.678713571329, 51.732095208036256], [109.1632110705802, 53.45743099646135], [114.21715190693625, 50.50531111865809], [116.33285037667585, 51.1964157778185], [116.9126965512842, 50.96853405935531], [111.40729836521969, 53.38061675339785], [111.62770147229809, 50.76057326533775], [117.40833477928844, 50.72028164030422], [113.11491430874193, 50.76213973015254], [116.49048394956746, 50.04326797077448], [117.31189240419309, 50.62769831732968], [115.2976282041415, 50.65718094998337], [111.60619269040224, 49.565401306429095], [109.97235759201341, 53.723147962974885], [116.91848930855186, 50.894371871351325], [115.95858199509178, 50.44408718298357], [116.47399456071616, 50.345285891561694], [114.08304970809, 51.28276525694983], [111.26916717264817, 53.711182248240725], [116.84538500874949, 50.016719039389315], [116.3208292854481, 50.37154685351783], [115.83945501550154, 50.946662756859844], [112.3073319466746, 51.390719053543606], [111.58905994988267, 49.57675339640635], [115.80087103298732, 49.88291159541978], [114.95263860358519, 51.0864073331283]]"
98,RUS,"POLYGON ((111.5812309102866 49.37796824807769, 110.6620105326788 49.13012807880585, 109.4024491719966 49.29296051695763, 108.4751672709513 49.28254771585074, 107.8681758972509 49.79370514586581, 106.8888041524553 50.27429596618032, 105.8865914245868 50.40601919209222, 104.62158 50.27532000000019, 103.6765454447602 50.08996613219512, 102.2558900000001 50.51056000000011, 102.06521 51.25991000000005, 100.8894804219626 51.51685578063832, 99.98173221232354 51.63400625264399, 98.86149051310034 52.04736603454669, 97.82573978067431 51.01099518493318, 98.23176150919156 50.42240062112874, 97.25976000000014 49.72605000000004, 95.8140200000002 49.97746000000012, 94.81594933469873 50.01343333597085, 94.14756635943559 50.48053660745717, 93.10421000000002 50.49529000000001, 99.21652678692519 61.69256470740829, 111.5812309102866 49.37796824807769))",99.79167106827103,"[[100.8321061013106, 54.80361594534663], [97.66850811207586, 59.05183982221771], [101.3711090259184, 52.86762522010213], [107.9341676620803, 51.74524794270237], [95.83502688284521, 54.25952546808859], [99.18309403125657, 52.210112236893586], [108.40629558700759, 51.21382282865213], [109.59523011405311, 50.77315336084478], [99.48385991597009, 54.47775222868492], [95.24548327647835, 51.96337468487987], [95.5349973783487, 54.79781658990359], [97.65585366965949, 57.13479408227527], [98.80475356347665, 58.161174891797245], [96.49951666930868, 57.50760212150873], [103.18023115142606, 52.983754373117485], [103.3706377474985, 57.751878380748366], [99.73650513054912, 52.20395741651016], [97.57146609623375, 53.575203423439845], [100.32660188944354, 52.867739582315885], [93.897754635036, 50.863528419337655], [94.384303321352, 51.5448970434789], [94.28026573001964, 51.26603099979316], [106.06402305475085, 50.659158320917506], [102.29029449599726, 53.411364853673064], [97.8930065617517, 50.290356228747726], [95.11046658486862, 51.40438007214504], [106.23532872683465, 50.61957124938619], [97.21878234902421, 50.59752913068066], [102.24467000332012, 53.66936407423543], [94.95230827883059, 51.64246238041623], [106.30683400020443, 50.95104852160445], [100.22250149540032, 54.649794455462136], [100.03404452728088, 54.5806386087769], [95.07552651749491, 50.36266505755776], [94.78866571495244, 50.71184327276293], [99.69261655733597, 52.73862935469742], [101.09509001193841, 54.43867821430137], [102.61749115363962, 52.976208705638626], [107.29861815456852, 51.04237135299708], [111.2232011776837, 49.31731701659221], [102.9290949807149, 53.336825510763276], [99.71416228971007, 53.400803667330116], [96.4626247051495, 52.7047258440711], [102.05238946879476, 54.38380431813707], [99.51661023497896, 56.04887401003981], [95.28439312807654, 51.572241203606765], [100.84212294235954, 54.118121279408484], [103.34932827135887, 53.571662376892185], [107.73712732174269, 51.04996503804581], [101.6241260926542, 54.35210508800281], [100.65934038109751, 54.33334614712035], [97.01238798464315, 54.43362035041009], [95.20484970556583, 51.265408185428996], [102.21341384644806, 53.39602227564029], [105.51904230275834, 53.20155909259394], [102.81822068483119, 52.96995760687712], [98.67181796596874, 53.47454652592285], [101.94127335436866, 54.31807396120057], [105.67530223552382, 50.89880483667493], [102.10301630481506, 53.33322896590812], [107.24884147447506, 50.11867896767371], [93.24766613508542, 50.61046820894634], [103.02253851127507, 53.529442842269134], [101.41246032002385, 57.01282059766696], [102.09853197128957, 53.638469390341484], [108.39926169190258, 51.71474994857406], [104.71705571196769, 52.76466146990922]]"
99,RUS,"POLYGON ((93.10421000000002 50.49529000000001, 92.23471154171968 50.80217072204172, 90.71366743364068 50.33181183532109, 88.80556684769552 49.47052073831242, 87.75126427607671 49.29719798440549, 87.35997033076265 49.21498078062912, 86.82935672398963 49.82667470966817, 85.54126997268247 49.69285858824816, 85.11555952346203 50.11730296487764, 84.41637739455308 50.31139964456582, 83.93511478061885 50.88924551045358, 83.38300377801238 51.06918284769392, 81.94598554883993 50.81219594990637, 80.56844689323549 51.38833649352847, 80.03555952344169 50.86475088154725, 77.80091556184425 53.40441498474758, 76.52517947785475 54.17700348572714, 76.89110029491343 54.49052440044193, 74.38482000000016 53.54685000000012, 73.42567874542044 53.48981028910976, 73.47857787283698 53.83835712864375, 99.21652678692519 61.69256470740829, 93.10421000000002 50.49529000000001))",137.20585443553344,"[[85.15820689363233, 56.67634568451241], [93.67105988773893, 60.10423212706426], [82.18659945480697, 55.00868717953679], [90.29761024306426, 53.20054644673973], [74.49507935881778, 53.977966474104974], [77.66971717321016, 54.620088484012925], [90.13585098727823, 52.72266644497538], [93.41434307522466, 51.48458785854604], [82.4911117895888, 56.58774737493485], [85.82076312182417, 50.18001233940128], [85.65944522824739, 57.23080147380495], [80.51297607136395, 51.81997342205622], [79.35996887070336, 51.710813168479476], [88.18603507972678, 59.35783563923844], [85.15656181086598, 54.88663418851668], [95.19343647825065, 58.32644841577333], [78.4889718453378, 54.575100079382835], [90.0342938187478, 53.904408650867545], [80.60895781897125, 55.11529924186926], [78.42808034213998, 55.12243855436432], [79.2790884413649, 54.23947419787736], [95.55883337324755, 58.89288018351827], [93.71656428292123, 59.87524979821777], [84.87919491812973, 55.018020710905645], [90.89467538698729, 50.94492289983146], [83.0874831545262, 56.56224379600596], [84.63905738027754, 54.00526531380523], [91.0531868038161, 57.249894567187226], [90.31605029361555, 52.20851741312922], [83.28654034350555, 55.47319106552682], [92.45762960827129, 58.39523487192011], [82.71248891706614, 56.070833461515456], [87.24085411160982, 55.4534171778222], [88.34387192959908, 55.54097499313343], [94.53586045385462, 54.52987502929229], [87.76135591258138, 49.632526683139595], [81.3336093598421, 56.90388731838437], [95.2271729272278, 60.04076736456762], [80.92400834925093, 54.584125943353186], [88.62174312311694, 55.98180081560381], [90.74570947474612, 55.174783515787084], [89.68885254302903, 55.2233626007609], [79.51681400928919, 53.63095538861299], [85.0210821280468, 52.04013996555173], [82.644728144473, 53.402873798590484], [93.80511787772006, 52.217435210539925], [74.94660131981264, 54.38505454890014], [80.68306007020476, 52.29629554794097], [84.09566106464932, 51.99565842860999], [79.91954467356393, 52.9807980792044], [83.37799771119774, 51.4196338721496], [73.86564460015812, 53.985192746168764], [91.04627655244495, 55.92687370388347], [82.83765850696152, 53.562626302780515], [90.56838446023015, 55.201196125039296], [75.57249973249591, 54.335270361409655], [82.79965782510945, 53.774813249160864], [86.04405639537526, 53.043498521837435], [90.72467079993639, 55.68627822290887], [84.11412493529727, 52.01832300450826], [80.12850142511395, 54.73549453765506], [82.45696433916912, 53.37650954782418], [78.57753338273204, 52.96257010357714], [86.34169895519011, 56.17991206710339], [75.89442151480092, 54.39117364088985], [82.59405687741007, 54.867611845219386], [85.03269749544177, 55.5664234757124], [91.07362639163134, 54.63613381455704], [89.23752035490425, 55.27297385428298], [82.49358394508255, 54.18814484899086], [92.10657158605306, 50.84634629965666], [93.91901748451117, 55.889697799972566], [90.94226348097689, 51.036774589744425], [84.46666763758454, 52.24802100644704], [77.5873669625172, 54.154063347331835], [85.63046489832321, 53.51494335393363], [76.38317266303714, 54.76723080693902], [77.16150113063952, 53.86059937845403], [89.89092813106457, 55.330645164410626], [81.68091480745018, 53.07997486164615], [85.08289090851974, 56.430124064122616], [84.93113524302376, 52.43779029443924], [82.27785867048196, 51.75608484539082], [82.66334404182537, 51.449374306649716], [81.69471903010812, 53.68600239202974], [83.42623371830037, 54.15334324613165], [73.87851943268733, 53.99416705449618], [93.25543993203719, 56.065682022304095], [78.2722397455526, 55.36532101464612], [90.36138257397084, 53.19561259693115], [79.5725202642625, 51.5580415532922], [74.9191081896405, 53.95350637065411], [90.22815958972323, 50.683942270098854], [80.81703517034272, 53.0035412115606], [82.79630815147073, 52.988581183152384], [83.84237701763827, 52.16459568133748], [77.8774719424031, 53.931181438845954], [82.72731967133751, 54.46927888199425], [85.66126225707671, 55.421763842599916], [92.11862158014232, 51.59679686423889], [82.95893468846238, 52.75492774426747], [73.64443799831564, 53.918419259692875], [82.12474658072271, 52.29030297453241], [79.49167153321146, 53.84773988907827], [83.57708462754931, 52.90578836501958], [90.18325736074125, 55.74987135758149], [85.42376801366314, 54.843642349257436], [80.08742670791298, 53.37823790812287], [74.2475516468782, 53.548801606302476], [81.82145782931062, 52.25614676770858], [81.61413311316143, 52.462817600333516], [82.79023247871677, 53.431541113632996], [82.53540968535594, 51.80665864468628], [83.47381316159908, 54.028537289110034], [82.03901927738328, 52.13782377448624], [83.54937673345333, 53.02070058920465], [83.61042085695175, 52.50107287013616], [78.34181074024742, 53.087926064883234], [90.65895985728578, 54.86420881924869], [85.01981626847589, 52.135694880298], [85.46967189414978, 52.686865726169266], [86.05890678975364, 52.1522813827933], [77.65683909860878, 54.10532414945947], [77.10701449555275, 54.00273000907807], [84.04039673262473, 53.52348406892714], [76.82654392545194, 54.02938854139808], [78.22896373153932, 52.99273118846291]]"
100,RUS,"POLYGON ((49.10116000000011 46.39933000000013, 48.64541000000008 45.8062900000001, 47.67590999999999 45.64149000000015, 46.68201000000005 44.6092000000001, 47.59093999999999 43.66016000000008, 47.49252000000007 42.98658000000012, 48.58437000000015 41.80888000000004, 48.58435339611342 41.80886879162067, 47.98728315612598 41.40581920019423, 47.81566572448463 41.15141612402135, 47.37331546406623 41.2197323675112, 46.68607059101661 41.82713715266988, 46.40495079934882 41.86067515722731, 45.77640000000002 42.09244000000018, 45.47027916848572 42.50278066666998, 44.53762291848199 42.71199270280363, 43.93121000000014 42.55496000000011, 43.75599000000011 42.74083000000007, 42.39440000000013 43.22030000000007, 40.92219000000011 43.38215000000014, 40.07696495947977 43.55310415300232, 39.95500857927092 43.43499766699922, 38.68000000000001 44.28000000000009, 37.53912000000003 44.65721000000002, 36.6754600000001 45.24469000000011, 37.4031700000001 45.40451000000013, 38.23295000000002 46.24087000000003, 37.67372 46.63657000000001, 39.14767000000012 47.04475000000014, 39.12120000000004 47.26336000000009, 38.22353803889933 47.10218984637595, 38.25511233902978 47.54640045835691, 38.77057000000008 47.82562000000019, 39.73827762223885 47.89893707945197, 39.89562000000018 48.23241000000007, 39.67464999999999 48.78382000000016, 40.08078901546941 49.30742991799934, 40.06904000000014 49.60104999999999, 61.36799764658625 53.95519374517586, 60.97806644068316 53.66499339457914, 61.69998619980061 52.97999644633427, 60.73999311711458 52.71998647725775, 60.92726850774028 52.44754832621504, 59.96753380721555 51.9604204372157, 61.58800337102417 51.27265879984321, 61.33742435084093 50.79907013610426, 59.93280724471549 50.84219411885186, 59.64228234237061 50.54544220641571, 58.36332000000004 51.06364000000002, 56.77798000000013 51.0435500000001, 55.71694000000002 50.62171000000018, 54.53287845237622 51.02623973245932, 52.32872358583097 51.71865224873812, 50.76664839051216 51.6927623561599, 48.70238162618102 50.60512848571284, 48.57784142435753 49.87475962991567, 47.54948042174931 50.45469839131113, 46.75159630716274 49.35600576435377, 47.04367150247651 49.15203888609761, 46.46644575377627 48.39415233010493, 47.31524000000013 47.7158500000001, 48.05725000000001 47.74377000000004, 48.69473351420174 47.07562816017793, 48.59325000000018 46.56104000000005, 49.10116000000011 46.39933000000013))",86.69354380165014,"[[42.47777435071523, 49.53102840452103], [40.603499240339765, 46.256147923116245], [41.795351968582985, 43.30427942653013], [46.86253021956693, 50.43041457181279], [57.807613872011885, 52.28365665379166], [42.25920399630776, 43.254085799682855], [46.95987993403826, 41.99569411216147], [57.20292406091513, 53.43326666157685], [42.84892860006944, 43.31550945765051], [59.59628921542167, 52.4766131564843], [42.80070190915991, 44.866789627537734], [55.894302017540504, 52.303227359245625], [41.686045682766455, 47.369794717367576], [41.28744749611684, 45.4606232256513], [38.42092654187213, 46.55813597151184], [36.93688658306666, 45.24884459941541], [51.0698655395762, 51.781211719639145], [44.62401760899887, 46.93384454366947], [43.39214227548104, 43.35579675931546], [44.05955178434739, 42.884507174549185], [44.70200346270339, 43.515918009066375], [44.447546581119944, 50.6011524360533], [39.864210728493966, 44.191832191867526], [45.574034319382086, 50.454627462279596], [45.63583294885713, 42.73298780439653], [41.16763057449035, 48.99789851922069], [43.35515532612807, 49.01478010146848], [42.50413453964532, 46.372347689893346], [46.83844002421379, 45.160011002305154], [43.40373965333421, 49.732268467053814], [41.713819640481745, 46.43754732075645], [57.02984121554715, 51.70038347393826], [46.480756205935116, 51.32486993774699], [56.48816452448104, 52.56459678919057], [43.548836638822635, 45.939767815587494], [40.50571883872481, 46.65571269268148], [46.206453204506396, 46.56937336074886], [44.12084800787223, 48.321488171650905], [39.32982128742149, 44.840948317582104], [58.84005052577103, 53.605545544713266], [49.365273589389496, 51.205102418766344], [48.21259479645326, 46.80254593025457], [40.18924671593381, 45.30562976300292], [43.825991008713316, 46.504976683772746], [37.84544720963158, 45.044537934483955], [41.53073522276603, 46.45761840208251], [44.78456642013709, 48.508238165711816], [42.52673216038708, 45.401874438190816], [41.741792315752846, 47.55147798224841], [44.627685993105935, 43.88711421596621], [46.67398396624144, 43.17200461109131], [43.89945085994073, 49.02297486313236], [45.3803269481488, 44.048756744534906], [46.64833642713387, 50.21936211249295], [42.15611238659995, 44.103684328433246], [40.426579742060625, 48.38762723309842], [46.81454390883756, 50.69464734908188], [48.346049431284015, 42.05708462045432], [44.700135586803206, 49.23268036878324], [43.46243468365037, 47.8542495888691], [42.36261996475488, 44.282218858056495], [44.358687736370506, 46.21534273371105], [44.17778259400294, 46.48982464690535], [41.016163435150304, 47.768869437576384], [43.67159366960721, 49.35018438565409], [45.500534386088304, 43.9154894168475], [55.94859163675632, 52.708590496410714], [59.47096750889332, 53.30104101312487], [38.094136149090915, 46.408842357398846], [55.668927200107106, 50.76636402890614], [44.71186671666807, 44.54426863185136], [43.02650128851834, 43.9988767889928], [46.53696594385202, 43.684668480115015], [45.313790333330424, 43.38225718907277], [41.60121636069086, 46.89803840579668], [42.14203038148928, 47.343146011836424], [61.23125031105345, 52.97508147817596], [46.488389556593546, 44.19944067646518], [46.587343941417664, 44.333560861712996], [51.284343069631554, 52.41531502186328], [40.36377758316136, 49.4346445549879], [38.487248541413344, 46.636465137839785], [40.08419167298213, 45.06929848852794], [44.30406015345912, 44.39097501587284]]"
101,RUS,"POLYGON ((99.21652678692519 61.69256470740829, 73.47857787283698 53.83835712864375, 73.5085160663844 54.0356167669766, 72.22415001820218 54.37665538188674, 71.18013105660941 54.13328522400826, 70.86526655465514 55.16973358827011, 69.06816694527288 55.38525014914353, 68.16910037625883 54.97039175070432, 65.66687000000002 54.60125000000011, 65.17853356309593 54.35422781027211, 61.76891590884088 54.03715342474744, 99.21652678692519 61.69256470740829))",40.854974028964435,"[[79.67233243558817, 57.20789528299399], [89.09187818767649, 60.89284048627354], [75.21752476025154, 55.50607261218173], [73.87910486471976, 56.49371540473683], [73.03494021303169, 57.67243788761964], [71.39808999440496, 55.35264780185516], [74.17748784234634, 55.4874012214626], [75.23781744401532, 54.705487914383646], [77.25357987552424, 57.40549666205563], [66.55941533251784, 55.49389346727894], [74.39566590497567, 58.17406271720484], [82.76665607155923, 59.75296764887658], [86.78500835043492, 60.25755471555715], [76.3937003458986, 55.85819478164575], [71.63922902648675, 55.39350021690155], [72.62694514702373, 55.84731488746167], [63.081837282297975, 54.39947193364118], [76.49004962205187, 55.91689558010785], [74.85493437013264, 54.71541958612441], [73.37455885913339, 55.02459486220854], [76.67279598216979, 55.341439597512945], [64.26908873713549, 54.816358693355085], [70.74720683801105, 55.71798683899298], [67.98380397335349, 55.11769424739715], [65.4164007023329, 54.90396652297501], [62.42641141158831, 54.249491129035874], [73.02587923124601, 54.41701314526356], [73.38137476699276, 55.716064543851964], [74.97983700121748, 54.84752907602133], [65.09175842981037, 54.9142705486033], [72.17172108095342, 54.38477660148323], [71.06891992948044, 54.998512526775336], [71.68520115263392, 54.707879822827316], [75.5974021494666, 56.329012955649375]]"
102,RUS,"POLYGON ((29.05458865735233 66.94428620062206, 29.97742638522061 67.69829702419275, 28.44594363781866 68.36461294216404, 28.59192955904319 69.06477692328666, 29.39955000000003 69.15692000000013, 31.10104220259763 69.55810108805622, 31.10108000000008 69.55811000000011, 32.13272000000018 69.90595000000019, 33.77547000000004 69.30142000000012, 36.51396 69.06342000000006, 40.29234000000014 67.93240000000003, 41.05987000000005 67.45713000000012, 41.1259500000001 66.79158000000007, 40.01583000000005 66.26618000000013, 39.41806685684541 66.16856502393196, 35.79915825870924 66.43944551232025, 33.91871000000015 66.75961000000001, 33.19505190250545 66.63436660039272, 29.05458865735233 66.94428620062206))",29.310863966441364,"[[29.329938878763162, 68.0873447397344], [38.62047863419367, 66.9205424525601], [35.34872033190826, 69.04365775986365], [32.593674030396215, 69.32008573382832], [32.583495116660416, 68.00967090477553]]"
103,RUS,"POLYGON ((39.41806685684541 66.16856502393196, 38.38294999999999 65.99953000000011, 35.79915825870924 66.43944551232025, 39.41806685684541 66.16856502393196))",0.4460576306071875,[]
104,RUS,"POLYGON ((41.06727032512524 66.0451197837926, 42.09309000000013 66.47623000000004, 43.01604000000009 66.41858000000013, 43.94975000000011 66.06908000000004, 44.53226000000001 66.75634000000014, 43.69839000000007 67.35245000000003, 44.18795000000017 67.95051000000012, 43.45282000000003 68.57078999999999, 46.25000000000011 68.25, 46.82134000000008 67.68997000000007, 45.55517000000003 67.56652000000003, 45.56202000000013 67.01005000000015, 46.34915000000012 66.6676700000001, 47.45308387875428 66.82263416180112, 99.21652678692519 61.69256470740829, 41.06727032512524 66.0451197837926))",40.44631747111297,"[[77.81452095900156, 66.27381887548718], [41.556427889990545, 66.1206388747801], [85.56676134090183, 65.13841344086492], [45.47813663110044, 68.24401480477549], [44.76012794610624, 67.41986610372093], [97.39774556034541, 62.282089454989396], [87.12595385837815, 64.85813514521006]]"
105,RUS,"POLYGON ((162.1174900000001 54.85514000000001, 160.3687700000003 54.34433000000007, 155.5485763471154 54.92353874910748, 155.43366 55.38103000000012, 155.5006894598656 55.57439568681442, 162.1174900000001 54.85514000000001))",3.90005546719338,"[[158.24094611185745, 55.2270696545687]]"
106,RUS,"POLYGON ((139.358478372805 57.32907713016512, 138.9584800000002 57.08805000000007, 138.7260159348052 56.94498744492211, 99.21652678692519 61.69256470740829, 139.358478372805 57.32907713016512))",9.088328449102947,"[[127.83343095309661, 59.839110201811664], [109.67722796018522, 61.686313139315935]]"
107,RUS,"POLYGON ((119.0514225750017 50.03659374366661, 118.5574239385777 49.81508236390157, 99.21652678692519 61.69256470740829, 119.0514225750017 50.03659374366661))",5.0758444478991125,"[[113.76383404726597, 53.88351439950788], [118.25977753872925, 50.10564092620715], [117.45517281894297, 51.01467061561285]]"
108,RUS,"POLYGON ((40.06904000000014 49.60104999999999, 38.59498823421342 49.9264619004237, 38.01063113785693 49.9156615260747, 37.39345950699516 50.38395335550365, 36.62616784032542 50.22559092874513, 35.35611616388798 50.57719737405904, 35.37790999999999 50.7739400000001, 35.02218305841791 51.2075723333715, 34.22481570815427 51.25599315042888, 34.14197838719053 51.56641347920635, 34.39173058445709 51.76888174092591, 33.75269982273579 52.3350745713318, 32.80825053776503 52.2470825480958, 99.21652678692519 61.69256470740829, 61.76891590884088 54.03715342474744, 61.43660000000017 54.00625000000002, 61.36799764658626 53.95519374517587, 40.06904000000014 49.60104999999999))",123.91496783605227,"[[53.53233261543327, 58.87864576543172], [82.23254051481564, 62.545820486275794], [43.989490734733984, 55.669193674130526], [60.262667216504624, 56.15073089688114], [48.42353861583066, 52.88808917216748], [34.410091195836706, 52.884013337763434], [59.12247734850911, 55.59960459890699], [61.26672276490948, 55.28195953902042], [47.309177669248974, 57.942342330682585], [51.075020698850885, 53.355851402679], [55.78172960779783, 59.670594103934505], [42.61064451655816, 51.218413848738635], [82.70868129484074, 60.529631874241005], [70.76463792422273, 62.42696711320401], [50.40457589809408, 56.658039183482586], [82.26958598225862, 60.86418413990846], [35.87994940603761, 53.2535101719977], [60.699351848453844, 56.85022555736686], [40.86050848914315, 55.11700507293943], [36.56650143689195, 54.06732439166441], [36.915254930756895, 53.15857461320609], [84.36941890197943, 61.207912955110935], [81.81055105299147, 62.36040963101214], [49.97979545192548, 56.72794298494393], [38.23593756589538, 51.42090442829005], [48.58173945574177, 58.11220250155639], [47.83002674481865, 55.34405366301866], [69.30204283182721, 60.34724859725723], [58.8187264210561, 55.085283758739536], [47.13563118148037, 56.741168827466545], [75.29913612777337, 61.333734176163894], [46.8828557129923, 57.326185321882896], [56.31473608651424, 57.95529006722116], [39.36211531665124, 51.252738049381676], [41.08414459955621, 52.83939014666834], [40.69497700793848, 54.49752661044287], [62.50709700737491, 54.95875266185301], [55.26052433723524, 55.06682506859249], [50.41821634409207, 55.779979480167285], [65.1539305022629, 55.94674512432106], [48.18350718858738, 53.386189050333556], [48.53451506633247, 52.00831150936716], [57.461283575346435, 57.372768304151506], [60.56943210739198, 54.94335001016072], [41.107529880807306, 51.69353888337689], [39.663588285469146, 49.75725828507709], [52.549528892750445, 57.726913847487936], [39.52674336100708, 53.97264281350473], [34.28037792264741, 52.10286044242526], [59.78598211468468, 58.31613348358238], [36.45666683936533, 52.72955398003164], [50.010825242502115, 53.4589518209417], [57.24172458427758, 57.68111625489625], [45.54244192472136, 54.241950983855446], [49.90875151301855, 57.057095466721826], [55.583295440105736, 53.652747459953844], [43.20511382844363, 53.97056655479071], [56.8420894702927, 57.06730989702879], [60.41637670682639, 55.23452046440801], [43.43097606741671, 54.24389070887356], [49.6204177415307, 54.678513663478775], [51.593975658939456, 55.06420018416879], [42.219811584240766, 53.35746247946804], [53.61816310894457, 57.89530244542266], [35.45497501716902, 51.32642341034614], [63.47660883997567, 59.356099966878745], [39.31079121547314, 54.333003342409576], [44.89551967694778, 53.06559581204503], [62.43093940386944, 54.469441984734104], [39.768329491188275, 50.54457631363869], [38.76776955872106, 50.61931945730713], [39.52091330538162, 52.00710489046887], [55.428926243308545, 58.58384887654675], [51.30535113747819, 54.413194535373165], [44.64239258967954, 55.648615011747005], [49.79586597690485, 58.90115502994519], [61.944217009081775, 54.411775440459564], [41.40615695129804, 50.58246160177446], [43.38582744028835, 54.67181573294962], [50.9013673814735, 54.149571709743135], [64.24540077776088, 59.121243834840264], [61.495466744803636, 54.055646693812584], [50.10810433600476, 56.57840981213535], [47.03917902312984, 54.472492957840664], [35.83557428601725, 53.77468620268408], [47.86287333559704, 53.58619708679538], [44.69992619576125, 50.98638940033805], [48.05221754356339, 57.40915301767883], [49.17658272825733, 55.061520008849286], [38.378988420697475, 54.46322313811271], [53.11549167685414, 53.37042173085514], [50.115691321429814, 57.773442433664066], [37.60199678848202, 54.566954629344785], [45.35216758425168, 55.03684978566728], [43.266681374629606, 51.86656992264832], [41.89006278640053, 55.91827462397118], [55.48992330548302, 53.49000846926681], [48.41438881838487, 57.34529060153304], [37.30099095901038, 50.853240684017464], [44.10500043207839, 54.30392748145863], [49.913878043855945, 53.10130606047148], [45.89795121026896, 52.69936807088728], [58.44054592187746, 59.66923602444648], [58.124577383592026, 55.934363984484], [47.664198643335055, 51.97165688910168], [60.93381187196968, 56.28713661871084], [63.48196818905931, 56.46031407745757], [51.48732144935807, 55.91854986315378], [48.51549656924272, 51.92611609776598], [45.14068902554092, 53.23147643435104], [54.36593531982638, 57.62536660861018], [42.76686562825451, 52.333544697141406], [44.46157138988754, 53.081018333752894], [50.42008999473083, 54.44185740387264], [52.305630423947385, 53.457514315051476], [37.69826461400282, 51.70834950255024], [50.49293060390622, 53.29862813372029], [51.14250250225824, 52.93194942388896], [51.389953263689854, 52.56085642191351]]"
