,country_code,geometry,area,samples
51,USA,"POLYGON ((-75.97179999999997 36.89726000000002, -75.86803999999989 36.55125000000004, -75.72748999999999 35.55074000000013, -76.36318 34.80854000000011, -77.39763499999992 34.51200999999998, -78.05495999999999 33.92547000000002, -78.55434999999989 33.86133000000012, -79.06067000000002 33.49394999999998, -79.20357000000001 33.15839000000005, -80.30132499999996 32.50935500000008, -80.86498 32.03330000000005, -81.33629000000002 31.44049000000001, -81.49041999999997 30.7299900000001, -81.31371000000001 30.03552000000008, -80.97999999999996 29.18000000000012, -80.53558499999991 28.47212999999999, -80.52999999999986 28.04000000000008, -80.05653928497759 26.88000000000011, -80.08801499999998 26.20576499999999, -80.13155999999992 25.81677500000006, -80.38103000000001 25.20616000000001, -80.67999999999995 25.08000000000004, -81.17212999999998 25.2012600000001, -81.33000000000004 25.63999999999999, -81.70999999999987 25.87, -82.23999999999995 26.73000000000013, -82.70515 27.49504000000007, -82.85525999999999 27.88624000000004, -82.64999999999998 28.55000000000013, -82.92999999999995 29.10000000000008, -83.70958999999999 29.93656000000004, -84.09999999999997 30.09000000000009, -85.10881999999998 29.63615000000004, -85.28784000000002 29.68612000000013, -85.7731 30.1526100000001, -86.39999999999992 30.40000000000009, -87.53035999999992 30.27433000000002, -88.41781999999995 30.38490000000002, -89.18048999999991 30.31598000000002, -89.5938311784198 30.15999400483685, -89.41373499999997 29.89418999999998, -89.43000000000001 29.48863999999998, -89.21767 29.29108000000002, -89.40822999999995 29.15961000000004, -89.77927999999997 29.30714000000012, -90.15463 29.11743000000007, -90.88022499999994 29.14853500000009, -91.62678499999993 29.67700000000013, -92.49905999999999 29.5523, -93.22636999999997 29.78375000000005, -93.84841999999998 29.71363000000008, -94.69 29.48000000000013, -95.60025999999999 28.73863000000006, -96.59403999999995 28.30748000000006, -97.13999999999987 27.83000000000004, -97.36999999999995 27.38000000000005, -97.37999999999994 26.69000000000005, -97.32999999999998 26.21000000000009, -97.13999999999987 25.87, -97.52999999999992 25.84000000000009, -98.23999999999995 26.06000000000006, -99.06024062802132 39.50155412599301, -75.97179999999997 36.89726000000002))",187.05219609181546,"[[-93.60523571680883, 33.79253992170894], [-98.78409619126032, 36.29924968056656], [-91.98236624840315, 32.29235623699566], [-82.74915731686437, 36.30382478877179], [-86.85182225803048, 31.860834524727732], [-94.369987217947, 29.9033182291943], [-81.76241309813996, 36.17507172416489], [-79.79949920334003, 36.672371823860566], [-95.05020203916858, 32.43980118184953], [-88.77244638716373, 31.29040189930462], [-90.55774250173116, 29.18179470445992], [-80.80481083713201, 26.722961885931653], [-77.12945758110531, 35.677571068509984], [-83.24880255156994, 34.24405729534106], [-89.76482997921038, 33.81478084624794], [-92.23978227721545, 38.53030274750849], [-93.68950348619816, 30.338248745346707], [-97.71645133450767, 29.676627852363854], [-93.27302830549164, 31.47321168782086], [-94.80558334745068, 30.32433242780916], [-77.55873501758607, 34.41974893883009], [-93.45486250954401, 38.60278011014817], [-96.535957602868, 37.53739970411083], [-90.22533358525773, 33.67595252955206], [-81.89659559742672, 32.280931959726324], [-94.62487884789293, 32.74583076857001], [-88.2226070629946, 33.51749824074125], [-98.28597733435592, 32.96791756002431], [-80.4741983649678, 36.2000893449677], [-92.22013364807022, 32.86524527011362], [-98.47304042561485, 34.44003439977742], [-93.83716558872176, 32.56609501939916], [-89.69249067564287, 34.87304159924114], [-89.22708653192805, 35.424482005162965], [-90.18647595302532, 35.75916297601448], [-80.82291502120071, 33.28970232764647], [-97.6957692019743, 26.187976244386864], [-98.54725062820891, 37.04441482602519], [-88.1496578625176, 37.388850682199234], [-82.46954202655493, 31.123853762887514], [-98.10395296174033, 27.276081340157823], [-96.32982838426528, 32.49814633643857], [-91.96576256651504, 34.67518169523759], [-87.2218968004189, 37.683740643925546], [-92.8125068900369, 38.37615869609636], [-78.29352375912393, 36.96135520926947], [-96.42155577572407, 38.24416986103076], [-81.38828387034518, 35.816355268993895], [-82.4555147172676, 35.43178374717922], [-87.49123184146572, 34.08882769944015], [-96.40995513473794, 36.89340972388719], [-87.00594097336925, 36.617946587842], [-97.39398230722782, 31.40641973715584], [-97.32089640966387, 36.18745594164833], [-98.17623743733691, 35.2227501412941], [-80.07672929462309, 37.33347375356873], [-83.93909782206637, 30.57080662871009], [-96.71362829684594, 31.168593744231778], [-84.53385917803087, 33.56134565998812], [-87.52755349720663, 35.3478237713431], [-86.10609324152402, 37.83820662194248], [-95.79561387127316, 38.15275783980217], [-79.16969943470828, 36.579435450469255], [-82.15478429686803, 27.97579323113203], [-81.64453741795778, 26.02962460763552], [-91.18081006238884, 34.00574225069724], [-89.00847968483538, 35.55449053822063], [-96.4492314445337, 33.53490349502649], [-87.86730754849178, 30.521854919319548], [-88.47806560733922, 35.19308467993509], [-89.79664794707185, 35.271582469577965], [-96.20588952365742, 39.16847252495754], [-91.1109268255753, 33.54085507960429], [-80.95549764897075, 25.373389687234425], [-96.87338320365937, 37.60794563822003], [-97.73456542960751, 37.36065416627227], [-96.12602479388597, 32.3931260097445], [-94.79367427423314, 38.00127106166563], [-89.94824173581989, 34.805457136632796], [-80.59944337952238, 35.080065774660454], [-88.46908792443328, 38.16779946290665], [-89.09253074768569, 37.22658511803886], [-94.32319414149067, 36.0925335353514], [-96.15884458159735, 38.87919100017785], [-86.42695048103174, 37.05890381216005], [-97.87355031170196, 30.07456984607777], [-98.02909267557024, 36.93707813972861], [-89.39652745755811, 37.39181155963575], [-97.68253927600145, 27.478819115873144], [-96.9336209005594, 28.771311151555622], [-87.73473613102553, 38.531499623363835], [-96.30356275525908, 39.13516333166901], [-97.42641392581125, 30.85981374978632], [-90.43950691845356, 35.952087351272404], [-88.03276957468596, 30.719388474632243], [-92.16583959016668, 30.008555191925613], [-76.9099899538136, 36.994710219330976], [-86.2447576107532, 37.45433001000911], [-79.17313289914077, 33.989737991637575], [-93.1766652586258, 38.759704981824925], [-92.53419923805386, 37.518402132591646], [-96.82421915515724, 33.92180504483445], [-81.82947949469767, 26.715506086223133], [-93.98054206458534, 37.72632175885156], [-88.4508698951527, 37.90531559096827], [-91.8254181812436, 34.40796625626147], [-80.69005704186708, 28.454097513264706], [-88.5549703244981, 38.78461726488514], [-77.47906820306879, 36.27759118471858], [-91.30151899282525, 33.75719718079255], [-93.89370255444746, 36.015289757900234], [-92.7001085274829, 37.31544313976332], [-96.95704329240608, 35.50124613263871], [-86.98535194990532, 38.15916240592084], [-95.83591584900648, 31.170988304128628], [-97.71371536276496, 38.80923669158408], [-85.35791044943883, 37.562309432947856], [-94.18834160423539, 38.774623783803825], [-82.13815019761621, 34.81207796526146], [-80.29721858432103, 26.902915506406682], [-94.33461604763475, 33.9128821108146], [-90.52133301600671, 36.56023753584319], [-97.24349529175113, 36.26677961719061], [-80.90038199306575, 26.03222956592516], [-90.76665436098848, 34.699514596092484], [-96.42301708404459, 34.43374046363671], [-87.05430352576, 35.01351837981874], [-87.05338534045387, 34.474655318858304], [-97.07699249773665, 36.71607840716382], [-86.115750258954, 32.29025027386145], [-90.32454324225478, 30.012910650420153], [-89.40003487805228, 34.6860441574592], [-81.07295102495229, 29.081773190789097], [-90.47445031253226, 33.37087108591497], [-97.53221951315793, 25.88001979344934], [-90.90119304828022, 32.31781313580923], [-91.40568108498154, 34.85723838745034], [-96.40391378106153, 38.64348615131883], [-95.87627168814834, 35.95673211519377], [-98.09782662322445, 34.7770419260765], [-83.03679578260763, 29.707891061707816], [-87.26014007415169, 30.372392774491832], [-96.29936357360098, 38.73992652956777], [-77.97080306878398, 35.538213971103374], [-90.74235196580054, 33.88294259297697], [-92.22786595737074, 39.07696549977988], [-78.88418888640321, 34.3353701742865], [-83.90474854071559, 38.26473716132953], [-84.09391162265901, 38.22678509552076], [-98.06671508583047, 26.144287991412266], [-93.53712050878687, 36.865430541040546], [-90.49843187357675, 32.55621548842012], [-92.67695779980274, 39.00833710527238], [-98.71823184070664, 34.82736975855788], [-95.54307433272717, 33.36894628025834], [-77.81368305096089, 35.51262050240485], [-86.83911535364797, 35.089411588206566], [-95.27996202560941, 37.74962762089344], [-95.03926749965203, 39.006854884260804], [-97.25513699506216, 29.368924706945432], [-89.5160976236288, 36.07962570121715], [-81.04176175916875, 26.331518817504815], [-90.12077215066755, 36.410231166991935], [-87.99354663289539, 35.95475086503983], [-88.09110408650248, 38.56528947329245], [-92.1554015084417, 30.798305678551834], [-91.4191043409688, 38.38276542884174], [-88.84042159415951, 36.99393015884034], [-97.99922615278433, 37.97390459826997], [-89.24280074062857, 37.07583487062798], [-90.5824973993015, 33.119324198791766], [-97.14964375795293, 37.55189848222742], [-87.981126996401, 38.28561996192003], [-89.49457858309354, 36.89516695071023], [-87.779341957085, 37.89442733524928], [-90.77660521142347, 33.49538474279805], [-98.72409941214087, 37.709570120667856], [-90.21863014616471, 33.35484822341326], [-98.16027952151708, 37.39118136294273], [-91.34569951804231, 35.533400438563746], [-90.63947800969547, 33.80883348839475], [-90.37320977578, 34.71175398582309], [-88.54431893847841, 38.433291627438614], [-97.27211147015899, 37.06937025497782], [-86.98648566759145, 38.01602023384167], [-90.97429062317526, 36.188994433619975]]"
52,USA,"POLYGON ((-98.23999999999995 26.06000000000006, -99.01999999999992 26.37000000000006, -99.30000000000001 26.84000000000003, -99.51999999999992 27.54000000000002, -100.11 28.11000000000013, -100.45584 28.69612000000012, -100.9576 29.38071000000014, -101.6624 29.77930000000009, -102.48 29.75999999999999, -103.11 28.97000000000003, -103.94 29.27000000000004, -104.4569699999999 29.57196000000005, -104.70575 30.12173000000001, -105.03737 30.64401999999995, -105.63159 31.08383000000009, -106.1429 31.39995000000005, -106.5075899999999 31.75452000000001, -108.24 31.75485371816637, -108.2419399999999 31.34222000000005, -109.035 31.34194000000014, -111.02361 31.33471999999995, -113.30498 32.03914000000009, -114.815 32.52528000000001, -114.7213899999999 32.72082999999992, -115.99135 32.61239000000012, -117.1277599999999 32.53533999999996, -117.2959376912739 33.04622461520387, -117.944 33.6212364312014, -118.4106022758975 33.74090922312445, -118.5198948227998 34.02778157757575, -119.081 34.07799999999992, -99.06024062802132 39.50155412599301, -98.23999999999995 26.06000000000006))",117.98298206962542,"[[-100.03339820231238, 32.12759166780874], [-103.52377926091226, 38.33063959199107], [-100.23494395912851, 30.044020332791685], [-107.73177389929697, 33.397440127134026], [-113.14761203169577, 36.07331264633798], [-106.24483741175342, 31.882668567805926], [-102.29775033533728, 31.120469086652044], [-98.56138532452867, 27.52522838644279], [-104.51387103187139, 33.735218130667185], [-117.29258035933648, 34.65785007956445], [-110.52313514664033, 36.18235295655125], [-105.04029973234422, 36.77613917158885], [-102.37900188055801, 36.885508114976844], [-106.67182509756961, 37.80555308574165], [-99.79204036891407, 30.054540056562654], [-98.94965581179937, 35.08679608143453], [-105.98872255071109, 31.868188860758043], [-107.8011856170071, 33.89053244922566], [-115.28167233631598, 34.559021866932824], [-105.94722100573172, 32.32895721423731], [-116.68435326758083, 33.88762020409472], [-98.9980412332066, 35.78249265182758], [-100.79020938923667, 37.382426112396466], [-101.04617371340103, 31.354798215588268], [-109.37134602616767, 32.06346187532208], [-100.30838939072723, 31.88308345570956], [-100.13609330821873, 30.629756001055956], [-100.29642862139984, 31.297455613425406], [-103.1362244034073, 33.865710788894305], [-108.61162351592105, 32.78878425788846], [-109.28025829753255, 32.929746224559416], [-101.27413752346176, 36.957079253197215], [-116.6431631746219, 33.393365642368636], [-101.12954911698083, 33.64983866014455], [-101.99818736583451, 36.77497765714466], [-99.00770560539232, 37.68447801474199], [-117.74701343770556, 34.02661155859862], [-100.70878150824672, 37.55759828452367], [-99.95879702019778, 28.388866849508684], [-100.81554766549422, 37.75893346112333], [-99.45383433578166, 37.8378814601828], [-102.90070616287463, 38.14659596632879], [-99.62340772830959, 38.20281542639023], [-102.04024774807927, 37.464909391595114], [-98.51413104718624, 26.43837780393922], [-100.1151869087863, 30.508855090027726], [-110.66533566888373, 32.81426358714928], [-100.38000831148992, 32.56489042602887], [-106.56158011549562, 32.02586748796647], [-99.58554096644176, 34.02144168787676], [-110.95613592226614, 31.66386500217767], [-101.97441573045475, 36.5867920966794], [-99.51578318711927, 27.547988840018807], [-99.93126787793165, 28.826709138239522], [-99.34869989893693, 27.766951635968802], [-106.63313779795448, 32.02921800638153], [-100.62384732419764, 32.53418983425538], [-100.52552611664495, 32.299587317360206], [-102.64322608712719, 38.176834920505385], [-100.03610674752241, 31.72359028889274], [-101.15129838734775, 31.38307434902638], [-102.14803213483677, 33.28247138452598], [-100.07900573793547, 31.31079825349576], [-99.31691451256037, 27.303172681731866], [-101.29847104287055, 38.40002181071013], [-99.10760054789765, 37.857625191055675], [-99.09259033858756, 27.83847082056245], [-99.39845843701865, 38.45806579828387], [-117.76045865953019, 34.038714192870266], [-102.82350921936866, 34.91015663791655], [-101.42390646853796, 37.19436679617491], [-99.6330637381214, 27.70228711125723], [-102.77359896603087, 33.141769088643876], [-117.79700461574474, 33.84366891687867], [-101.88207932288334, 36.095376341621744], [-100.46993460002163, 38.29858498099194], [-98.74989001910683, 27.25851813067822], [-100.68064918899952, 32.52886932290485], [-116.15853500124274, 33.510566638324114], [-109.60563551489766, 31.95893080433226], [-117.21218283928249, 33.81108143926369], [-99.00377057567087, 38.11160511060032], [-99.85917277063372, 37.922931461319905], [-99.19615008583101, 38.049615210504726], [-109.94477896376054, 32.40938886915539], [-98.52415215050158, 31.100031288500084]]"
53,USA,"POLYGON ((-119.081 34.07799999999992, -119.4388406420167 34.34847717828427, -120.36778 34.44711000000007, -120.62286 34.60854999999998, -120.74433 35.15686000000011, -121.7145699999999 36.16152999999991, -122.54747 37.55176000000012, -122.51201 37.78339000000011, -122.95319 38.11371000000008, -123.7272 38.95166000000012, -123.86517 39.76699000000008, -124.39807 40.31319999999999, -124.17886 41.14202000000012, -124.2137 41.99964000000011, -124.53284 42.7659900000001, -124.14214 43.70838000000003, -124.020535 44.61589499999997, -123.89893 45.52341000000007, -124.079635 46.86475000000002, -124.3956699999999 47.72017000000011, -124.6872100830078 48.18443298339855, -124.5661010742188 48.37971496582037, -123.12 48.04000000000002, -122.5873599999999 47.09600000000006, -122.34 47.36000000000001, -122.5 48.18000000000006, -122.84 49.00000000000011, -99.06024062802132 39.50155412599301, -119.081 34.07799999999992))",194.02044850679818,"[[-114.12496580600028, 44.117090400977276], [-104.16072803177171, 41.418543852262985], [-118.6239542058109, 44.82447898342642], [-116.87253135419053, 37.66066172771968], [-121.02186647444671, 40.976245670309474], [-121.8207134868021, 47.71949366233], [-117.67838289143742, 37.33379962162131], [-117.74627702110439, 36.05091158922414], [-115.62784361465889, 45.85437836085641], [-121.5220095046954, 42.5749351082309], [-112.8957784015156, 44.21808705623826], [-120.26839559595223, 37.204899464627275], [-106.6160794821323, 38.486482192415856], [-107.07746143471971, 43.261435120610905], [-117.19592008602943, 42.66242663932542], [-106.32668085454262, 39.0193228309749], [-121.44802457742009, 47.09689905048316], [-115.97189006167692, 38.47631461994421], [-119.29345936670579, 46.016159017533354], [-120.46106341202034, 47.56479751767343], [-121.61622688499459, 46.26536506039953], [-105.25119493859175, 39.280080852681564], [-104.5265590823749, 41.207658133814334], [-117.12864282585264, 42.96292338873762], [-122.45107240607994, 38.84147189897563], [-115.37463524640205, 45.42830794552269], [-118.95260474116618, 42.278765252360046], [-110.15474709179293, 40.708190821516666], [-118.31930365584644, 36.73460346995208], [-117.2123071612207, 44.4335665306496], [-107.57916995375561, 40.77174524654966], [-116.4537641782565, 45.30291398050963], [-115.10874958917702, 41.71466818872294], [-114.36396910253687, 41.04606702151395], [-112.9966175373479, 41.09295617420015], [-120.24844968875102, 36.27065914258562], [-113.99906057445153, 41.33913147537254], [-103.55844830854149, 40.438300085439096], [-113.72756685639435, 42.728598023577426], [-103.41187816257003, 40.40729759295364], [-118.58782856504861, 37.45364919916621], [-115.30290650411628, 40.74229729248505], [-104.10197751632369, 40.36047577970591], [-120.49859203277252, 37.33344925194762], [-120.70023531551551, 45.48360784455342], [-121.45273486323012, 41.04821780581733], [-122.83927358822623, 45.24218639782762], [-102.05316639107023, 39.33178220564992], [-104.1087541690688, 41.210390876069106], [-102.02568561897523, 39.3904028264725], [-115.41240512077844, 42.786922783139865], [-107.89130110068955, 40.150212669894614], [-120.60136136029811, 35.68437788451672], [-119.32505562252909, 35.55651305644937], [-114.37390074792512, 42.92277038565856], [-118.64695081037358, 44.425520026788845], [-116.11416548341404, 43.30926236588769], [-119.10377286010633, 34.20909415464469], [-121.6337882755065, 37.83844284777413], [-113.24678688301692, 44.255249053479304], [-113.73049564715171, 42.84817682956319], [-111.62889655709337, 39.5692888025354], [-116.80858069920693, 45.316088295807425], [-119.87750490711264, 47.449675227911], [-112.2298391324146, 45.42679148612697], [-101.36031996581086, 39.149073803746184], [-111.33012338692741, 43.21054100532562], [-114.74660721279896, 42.59201031996164], [-117.18596989338477, 46.98169169172999], [-118.28431590021093, 46.358592989690216], [-122.67046601339007, 41.912214336258955], [-112.05840651247371, 45.033509045019144], [-113.81636177537167, 42.36162312873851], [-123.15362951000158, 46.16680260302336], [-117.67152457974838, 47.44224223888529], [-121.15371583370593, 45.39330825532329], [-107.81317814661207, 41.036197881824776], [-114.931986372881, 42.39388189019139], [-111.17586847663632, 42.082110078552084], [-121.92949033994327, 42.461404070716306], [-122.09113239261605, 42.475909588792085], [-112.65410553798269, 43.18495569830033], [-114.50086090785237, 42.68388016890052], [-116.68939890072126, 46.357932841722], [-114.50665077606206, 43.04564280251024], [-116.00352992177675, 46.79904572794644], [-114.09630483024792, 44.818501981653576], [-112.59793047639309, 44.38069498149161], [-112.17056510512458, 44.698211593790475], [-111.68555108330071, 44.5910902932135], [-122.46076263318368, 38.635894880970966], [-117.01176038383447, 42.93029518286012], [-119.08905514187562, 38.85935817795006], [-115.8178802512432, 36.390448808511195], [-122.60865958047248, 45.30603603893244], [-123.16933311901829, 45.06338643262336], [-104.2406716852468, 41.747236297894105], [-120.75954463060603, 44.48962975907499], [-121.41862356776042, 38.143125210319326], [-112.41475952046466, 44.97543619015541], [-114.3895153178421, 37.36995262604153], [-120.84929403291461, 38.232351725681475], [-119.98926323796603, 36.636962687779075], [-112.01366680561311, 44.28679609244672], [-102.48773720528594, 41.05405644860241], [-115.9266902618787, 46.35175739095731], [-122.99967985510344, 44.50936468003993], [-117.29137701403577, 46.02813932323384], [-119.40905106111498, 36.29525819893961], [-112.21654765393494, 43.53011759441718], [-111.94734432160037, 43.6390417066501], [-120.36616245760985, 46.970599055399234], [-116.42913626548265, 41.31719562254944], [-122.84590444511794, 41.651163429517496], [-119.30001113121442, 45.73351421143161], [-123.25773570044551, 45.48258792431037], [-116.79467667093249, 43.52264665435484], [-119.6655408830229, 37.08975152819074], [-101.4087506482913, 39.27270073525341], [-120.96002140834597, 42.36661698946652], [-113.57779961579797, 38.2623673403245], [-112.59298343665378, 43.34864253340307], [-119.30710494513089, 38.746308024531736], [-123.12097759216442, 45.57055645080075], [-111.69838570102675, 43.119290989926284], [-107.38816412405798, 38.31351369224077], [-116.11998268911896, 37.39608075512368], [-121.69976805892541, 43.52301055525133], [-120.98327766069761, 43.0942263323658], [-112.05393769668355, 45.34254550161627], [-121.21544482376503, 42.466738358088065], [-103.15852014811523, 41.569938994279454], [-122.3212604110551, 39.50176363480482], [-114.81634335002035, 39.17032851424095], [-102.75021683977326, 39.63011729674665], [-110.91877318261213, 42.191170414661116], [-120.31852379901314, 36.47922817192312], [-112.23137978607453, 45.42931525886572], [-121.47123314673924, 36.916234684823046], [-122.92269107086463, 42.318344890136835], [-119.3139619027034, 35.87993668650654], [-121.10531585893413, 37.37001744793005], [-101.95809967699788, 40.71881585324027], [-116.43917692970456, 46.26270377656214], [-115.1365394508702, 45.5634251984839], [-119.8856715593254, 36.64293687908935], [-120.00981587788827, 36.36535212107857], [-121.55703801701857, 38.80969155460347], [-119.49771628662764, 36.6757277898883], [-119.40541808213719, 36.35844984479334], [-112.0778837736568, 41.57557388327395], [-118.05333286855648, 34.64611437035602], [-116.87712958088086, 43.753953956275375], [-119.55816050100043, 36.53343460101573], [-120.52629533686762, 40.37014519953751], [-120.54944445355285, 37.36899873224597], [-119.85998543428802, 36.530044781934095], [-119.02947729221987, 36.03060016941996]]"
54,USA,"POLYGON ((-155.40214 20.07975, -155.22452 19.99302, -155.06226 19.8591, -154.80741 19.50871, -154.83147 19.45328, -155.22217 19.23972, -155.54211 19.08348, -155.68817 18.91619, -155.93665 19.05939, -155.90806 19.33888, -156.07347 19.70294, -156.02368 19.81422, -155.85008 19.97729, -155.91907 20.17395, -155.86108 20.26721, -155.78505 20.2487, -155.40214 20.07975))",0.963856272100001,[]
55,USA,"POLYGON ((-155.99566 20.76404, -156.07926 20.64397, -156.41445 20.57241, -156.58673 20.783, -156.70167 20.8643, -156.71055 20.92676, -156.61258 21.01249, -156.25711 20.91745, -155.99566 20.76404))",0.17573314849999244,[]
56,USA,"POLYGON ((-156.75824 21.17684, -156.78933 21.06873, -157.32521 21.09777, -157.25027 21.21958, -156.75824 21.17684))",0.06098697514999765,[]
57,USA,"POLYGON ((-158.0252 21.71696, -157.94161 21.65272, -157.65283 21.32217, -157.70703 21.26442, -157.7786 21.27729, -158.12667 21.31244, -158.2538 21.53919, -158.29265 21.57912, -158.0252 21.71696))",0.15755606610000178,[]
58,USA,"POLYGON ((-159.36569 22.21494, -159.34512 21.982, -159.46372 21.88299, -159.80051 22.06533, -159.74877 22.1382, -159.5962 22.23618, -159.36569 22.21494))",0.10455300949999866,[]
59,USA,"POLYGON ((-166.4677921214246 60.38416982689775, -165.6744296946636 60.29360687930625, -165.5791641917336 59.90998688418753, -166.1927701487673 59.75444082298899, -166.848337368822 59.94140615502099, -167.4552770660901 60.21306915957936, -166.4677921214246 60.38416982689775))",0.7292136252661935,[]
60,USA,"POLYGON ((-153.2287294179211 57.96896841087248, -152.5647906158351 57.901427313867, -152.1411472239064 57.591058661522, -153.0063140533369 57.11584219016593, -154.0050902984581 56.73467682558108, -154.51640275777 56.99274892844669, -154.6709928049712 57.46119578717253, -153.7627795074415 57.81657461204373, -153.2287294179211 57.96896841087248))",1.7975368787752881,[]
61,USA,"POLYGON ((-140.985987610376 69.71199839952635, -140.986 69.712, -140.9860000125672 69.71199282323562, -152.7211570678862 64.43561489842035, -157.041674974577 58.91888458926172, -158.1947312083055 58.61580231386978, -158.517217984023 58.78778148053732, -159.0586061269288 58.42418610293163, -159.7116670400174 58.93139028587632, -159.9812888255002 58.57254914004164, -160.3552711659965 59.07112335879361, -161.3550034251151 58.67083771426076, -161.9688936025263 58.67166453717738, -162.0549865387246 59.26692536074745, -161.8741707021354 59.63362132429057, -162.5180590484921 59.98972361921386, -163.8183414378202 59.79805573184336, -164.6622175771465 60.26748444278263, -165.3463877024748 60.50749563256238, -165.3508318756519 61.0738951686975, -166.121379157556 61.50001902937623, -165.7344518707706 62.07499685327178, -164.9191786367179 62.63307648380794, -164.5625079010393 63.14637848576302, -163.7533324859971 63.21944896102377, -163.0672244944579 63.05945872664802, -162.2605553863818 63.54193573674115, -161.5344498362486 63.45581696232676, -160.7725066803211 63.76610810002325, -160.9583351308426 64.22279857040274, -161.5180684072122 64.40278758407527, -160.7777776764148 64.78860382756642, -161.3919262359877 64.77723501246231, -162.4530500966689 64.55944468856819, -162.7577860178941 64.33860545516876, -163.5463942128843 64.5591604681905, -164.9608298411451 64.44694509546883, -166.4252882558645 64.68667206487066, -166.8450042389391 65.08889557561452, -168.1105600657671 65.66999705673675, -166.7052711660219 66.08831777613938, -164.4747096425755 66.5766600612975, -163.6525117665956 66.5766600612975, -163.7886016510362 66.07720734319668, -161.6777744212101 66.11611969671242, -162.48971452538 66.73556509059512, -163.7197169667912 67.11639455837008, -164.4309913808565 67.61633820257777, -165.3902868317067 68.04277212185025, -166.764440680996 68.35887685817966, -166.2047074046267 68.88303091091615, -164.4308105133435 68.91553538682774, -163.1686136546145 69.37111481391287, -162.930566169262 69.85806183539927, -161.9088972646356 70.33332998318764, -160.9347965159337 70.44768992784958, -159.0391757883871 70.89164215766891, -158.1197228668339 70.82472117785102, -156.5808245513981 71.35776357694175, -155.0677902903243 71.14777639432367, -154.3441652089412 70.69640859647018, -153.9000062733926 70.88998851183567, -152.2100060699353 70.82999217394485, -152.2700024078261 70.60000621202983, -150.7399924387445 70.43001658800569, -149.7200030181675 70.53001048449045, -147.613361579357 70.2140349392418, -145.6899898002253 70.12000967068673, -144.9200109590764 69.98999176704046, -143.5894461804252 70.15251414659832, -142.0725103487135 69.85193817817265, -140.9859875215607 69.71199839952635, -140.985987610376 69.71199839952635))",163.54181648702195,"[[-162.0087589978281, 64.68245183104663], [-159.8569417745138, 62.30855585541071], [-163.28175058696152, 60.22517107942446], [-159.8516472306199, 61.834320005830726], [-157.4065073568467, 66.34698819221546], [-153.0807177504817, 64.19610617553951], [-157.66482475777465, 61.682219766593015], [-157.64534973293118, 59.21885143895941], [-161.59914510657686, 69.81810208186809], [-159.87275150810643, 64.98520887077194], [-154.4244179120751, 65.97472370363452], [-152.7239545663354, 69.71091764483994], [-153.5362808486164, 70.47932198354604], [-157.4279384346495, 63.96147735122232], [-164.9876062979168, 60.55867214747815], [-162.9540718387091, 64.41545884534789], [-162.7421250871729, 60.193510979317956], [-158.4281223700349, 64.53788023303879], [-162.74767607186513, 67.2458078577606], [-162.68900244335128, 60.219742013443906], [-147.7871838356537, 69.15653068698387], [-159.77174823398005, 58.95345480673235], [-163.14912237427762, 64.70787582155856], [-146.90109832513824, 68.40443307886073], [-160.53633590506905, 64.04661318695297], [-160.73288964633852, 58.977795196649936], [-154.5428056945309, 65.51903349026799], [-154.51819706262657, 63.33275732484359], [-154.2155757158575, 63.14037682529234], [-154.21528580283854, 63.43120243139745]]"
